5.408810000000000007e-02,7.064800000000000246e-02,5.869529999999999886e-02,7.639890000000000569e-02,5.754750000000000143e-02,8.932220000000000437e-02,1.235009999999999997e-01,7.255759999999999987e-02,8.170760000000000522e-02,1.083960000000000062e-01,1.411080000000000112e-01,1.465609999999999968e-01,1.690649999999999931e-01,1.898870000000000002e-01,1.988109999999999877e-01,2.095760000000000123e-01,2.014299999999999979e-01,2.057829999999999937e-01,2.376979999999999926e-01,1.652049999999999907e-01,2.171490000000000087e-01,2.187780000000000002e-01,2.045079999999999953e-01,2.488859999999999961e-01,2.368480000000000030e-01,2.163710000000000078e-01,2.192330000000000112e-01,2.121460000000000012e-01,1.978030000000000066e-01,2.619520000000000182e-01,2.453730000000000078e-01,1.705720000000000014e-01,1.765470000000000095e-01,2.052579999999999960e-01,1.806460000000000010e-01,2.090440000000000076e-01,1.879699999999999982e-01,1.888700000000000101e-01,1.810930000000000040e-01,1.767950000000000077e-01,1.872109999999999885e-01,1.698709999999999942e-01,1.320220000000000005e-01,1.442060000000000008e-01,1.081170000000000048e-01,8.276590000000000336e-02,9.560849999999999904e-02,8.006470000000000253e-02,9.383719999999999561e-02,8.907180000000000653e-02,7.288459999999999384e-02,7.092049999999999743e-02,6.924579999999999624e-02,4.542279999999999929e-02,2.867250000000000007e-02,5.730310000000000265e-02,4.818909999999999860e-02,4.155899999999999872e-02,1.966729999999999867e-02,1.997919999999999904e-02,2.226989999999999872e-02,1.157389999999999981e-02,3.961540000000000200e-02,3.146920000000000273e-02
7.169409999999999672e-02,7.617329999999999934e-02,6.806769999999999488e-02,6.995329999999999604e-02,6.531040000000000456e-02,8.682810000000000528e-02,1.159720000000000056e-01,9.745610000000000384e-02,8.332889999999999742e-02,1.046340000000000048e-01,1.107090000000000019e-01,1.201109999999999955e-01,1.594520000000000104e-01,1.519629999999999870e-01,1.468919999999999948e-01,1.739600000000000035e-01,1.513559999999999905e-01,1.842489999999999961e-01,2.115829999999999933e-01,1.544369999999999910e-01,1.860040000000000027e-01,1.887719999999999954e-01,1.884379999999999944e-01,2.038049999999999862e-01,1.698949999999999905e-01,1.641440000000000121e-01,1.988790000000000002e-01,1.850719999999999865e-01,2.126319999999999877e-01,2.201649999999999996e-01,2.040430000000000021e-01,1.765339999999999965e-01,1.719189999999999885e-01,2.025389999999999968e-01,1.736890000000000100e-01,1.799099999999999866e-01,2.296469999999999900e-01,1.753049999999999886e-01,1.515829999999999955e-01,1.538910000000000000e-01,1.652119999999999977e-01,1.466330000000000133e-01,1.487580000000000013e-01,1.330880000000000118e-01,1.056740000000000040e-01,1.144270000000000009e-01,1.015309999999999963e-01,9.201700000000000157e-02,7.330810000000000104e-02,7.501589999999999647e-02,8.107749999999999679e-02,5.341200000000000114e-02,5.860049999999999981e-02,2.210929999999999840e-02,1.696479999999999863e-02,4.224819999999999964e-02,2.594739999999999894e-02,4.247589999999999699e-02,3.314729999999999760e-02,4.010289999999999688e-02,3.474819999999999992e-02,1.407309999999999985e-02,3.467429999999999818e-02,3.579290000000000249e-02
5.552549999999999847e-02,7.024840000000000251e-02,5.769350000000000173e-02,8.010200000000000653e-02,8.676019999999999566e-02,1.069709999999999966e-01,9.289369999999999572e-02,8.734409999999999397e-02,9.163159999999999361e-02,1.064760000000000012e-01,1.124840000000000007e-01,1.255130000000000134e-01,1.388099999999999890e-01,1.376429999999999876e-01,1.225750000000000034e-01,1.267040000000000111e-01,1.758029999999999871e-01,1.764830000000000010e-01,1.650339999999999863e-01,1.655570000000000097e-01,1.716360000000000108e-01,1.823430000000000051e-01,1.899079999999999935e-01,1.561960000000000015e-01,1.531810000000000116e-01,1.791190000000000004e-01,1.679070000000000007e-01,2.059360000000000079e-01,2.147159999999999902e-01,1.887999999999999956e-01,1.716080000000000105e-01,1.642250000000000099e-01,1.558390000000000053e-01,1.829830000000000068e-01,1.704360000000000042e-01,1.465829999999999911e-01,1.538470000000000115e-01,1.689779999999999893e-01,1.584969999999999990e-01,1.549770000000000036e-01,1.132849999999999968e-01,1.277929999999999899e-01,1.627429999999999988e-01,1.136660000000000031e-01,1.338270000000000015e-01,1.332889999999999908e-01,9.486450000000000438e-02,1.017559999999999992e-01,8.395640000000000047e-02,7.384670000000000123e-02,6.144530000000000131e-02,7.867680000000000506e-02,4.614349999999999702e-02,2.996050000000000102e-02,5.410659999999999775e-02,5.583570000000000200e-02,1.181360000000000049e-02,7.330249999999999960e-03,2.296089999999999937e-02,5.403700000000000170e-02,4.509810000000000207e-02,3.158880000000000021e-02,2.217710000000000167e-02,2.100820000000000118e-02
4.489979999999999666e-02,5.738359999999999989e-02,6.751609999999999556e-02,8.806100000000000039e-02,6.725549999999999584e-02,6.040190000000000142e-02,6.041470000000000173e-02,9.027549999999999464e-02,8.674479999999999691e-02,1.005909999999999999e-01,1.205249999999999932e-01,1.261410000000000031e-01,1.280530000000000002e-01,1.264780000000000071e-01,1.599970000000000003e-01,1.656310000000000004e-01,2.116760000000000030e-01,1.783990000000000020e-01,1.608850000000000002e-01,1.538960000000000050e-01,1.694319999999999993e-01,1.930779999999999996e-01,1.665889999999999871e-01,1.547149999999999914e-01,1.557880000000000098e-01,1.470849999999999935e-01,1.610489999999999977e-01,2.020000000000000129e-01,1.863110000000000044e-01,1.813150000000000039e-01,1.691110000000000113e-01,1.400129999999999986e-01,1.686539999999999984e-01,1.903849999999999987e-01,1.634879999999999944e-01,1.543529999999999902e-01,1.779519999999999991e-01,1.612830000000000097e-01,1.554399999999999948e-01,1.393179999999999974e-01,1.403220000000000023e-01,1.291140000000000065e-01,1.319569999999999910e-01,1.417879999999999974e-01,1.233370000000000022e-01,8.295510000000000383e-02,7.773739999999999817e-02,8.273729999999999973e-02,9.085949999999999582e-02,8.929330000000000600e-02,6.160829999999999779e-02,6.788389999999999702e-02,6.072360000000000257e-02,5.288500000000000145e-02,3.712610000000000215e-02,6.631779999999999620e-02,5.441309999999999897e-02,1.747349999999999945e-02,2.116240000000000135e-02,3.989929999999999866e-02,2.101599999999999996e-02,3.757920000000000010e-02,3.120010000000000144e-02,2.815230000000000163e-02
5.515629999999999838e-02,4.735639999999999988e-02,8.189240000000000408e-02,7.303869999999999807e-02,5.653520000000000073e-02,6.065279999999999977e-02,4.489429999999999810e-02,1.021939999999999932e-01,6.497769999999999935e-02,6.747730000000000394e-02,8.502540000000000098e-02,6.100649999999999823e-02,1.178710000000000035e-01,1.040129999999999943e-01,1.675590000000000135e-01,1.619619999999999949e-01,1.283380000000000076e-01,1.506359999999999921e-01,1.829320000000000113e-01,1.860630000000000062e-01,1.419410000000000116e-01,1.517159999999999898e-01,1.356199999999999906e-01,1.427769999999999873e-01,1.458379999999999954e-01,1.510080000000000033e-01,1.730970000000000009e-01,1.634970000000000034e-01,1.786820000000000075e-01,2.089219999999999966e-01,1.979200000000000126e-01,1.797400000000000109e-01,1.632850000000000135e-01,1.671860000000000013e-01,1.581549999999999900e-01,1.433460000000000012e-01,1.957260000000000111e-01,1.717909999999999993e-01,1.464590000000000058e-01,1.253029999999999977e-01,1.331450000000000133e-01,1.332019999999999871e-01,1.090789999999999954e-01,1.101099999999999995e-01,1.195230000000000042e-01,9.560730000000000617e-02,5.988260000000000111e-02,4.905930000000000013e-02,5.712439999999999879e-02,6.704140000000000099e-02,4.979019999999999974e-02,6.255499999999999949e-02,4.301030000000000131e-02,2.938750000000000043e-02,2.010009999999999922e-02,3.972350000000000186e-02,4.369889999999999886e-02,1.978169999999999928e-02,5.651919999999999861e-02,2.309169999999999973e-02,9.702840000000000770e-03,2.910580000000000112e-02,2.801160000000000108e-02,1.507750000000000062e-02
6.581639999999999713e-02,4.501240000000000102e-02,5.967959999999999932e-02,6.838229999999999309e-02,5.676439999999999958e-02,8.477039999999999575e-02,6.794870000000000076e-02,6.506960000000000521e-02,4.724659999999999971e-02,5.999159999999999909e-02,7.447719999999999341e-02,5.175590000000000052e-02,8.818049999999999500e-02,1.102479999999999988e-01,1.297989999999999977e-01,9.421400000000000607e-02,8.542869999999999631e-02,1.297369999999999912e-01,1.650780000000000025e-01,1.591239999999999877e-01,1.073479999999999990e-01,1.076560000000000017e-01,1.255219999999999947e-01,1.449880000000000058e-01,1.335099999999999898e-01,1.458780000000000077e-01,1.678449999999999942e-01,1.579039999999999888e-01,1.671719999999999873e-01,2.031610000000000082e-01,1.962500000000000078e-01,2.059729999999999894e-01,1.409009999999999985e-01,1.517199999999999938e-01,1.876770000000000105e-01,1.481210000000000027e-01,1.300080000000000124e-01,1.606130000000000058e-01,1.500470000000000137e-01,1.225350000000000050e-01,1.224699999999999955e-01,1.261639999999999984e-01,1.195360000000000034e-01,1.171289999999999970e-01,1.198270000000000030e-01,1.069370000000000043e-01,4.937199999999999922e-02,7.682150000000000090e-02,7.723750000000000060e-02,5.948849999999999971e-02,3.960219999999999713e-02,3.068459999999999938e-02,3.574089999999999906e-02,3.897950000000000026e-02,2.752090000000000092e-02,1.723770000000000163e-02,4.117570000000000258e-02,4.076339999999999825e-02,4.876710000000000073e-02,1.286280000000000062e-02,2.419119999999999951e-02,3.140949999999999992e-02,1.861279999999999879e-02,6.848289999999999933e-03
6.407440000000000357e-02,6.062469999999999665e-02,3.610189999999999927e-02,5.140080000000000343e-02,3.436659999999999715e-02,6.155259999999999898e-02,6.418749999999999456e-02,4.855439999999999756e-02,7.682500000000000440e-02,8.353670000000000539e-02,9.920420000000000627e-02,9.811830000000000551e-02,5.358509999999999662e-02,6.524019999999999819e-02,9.922899999999999776e-02,8.531439999999999857e-02,9.570330000000000503e-02,1.045419999999999960e-01,1.247710000000000069e-01,1.185810000000000058e-01,1.202820000000000000e-01,1.293860000000000010e-01,1.400139999999999996e-01,1.424459999999999893e-01,1.247449999999999948e-01,1.098589999999999983e-01,1.324470000000000092e-01,1.837779999999999969e-01,1.723040000000000127e-01,1.465559999999999918e-01,1.557040000000000091e-01,1.949019999999999919e-01,1.852209999999999968e-01,1.714620000000000033e-01,1.681420000000000137e-01,1.610530000000000017e-01,1.326539999999999941e-01,1.404529999999999945e-01,1.275020000000000042e-01,1.085040000000000032e-01,1.202180000000000054e-01,1.192659999999999970e-01,1.108110000000000067e-01,1.268340000000000023e-01,1.073339999999999989e-01,5.726200000000000040e-02,6.138029999999999875e-02,7.515520000000000533e-02,7.665109999999999979e-02,5.700729999999999686e-02,6.272819999999999785e-02,4.277269999999999683e-02,3.700930000000000192e-02,5.456010000000000026e-02,4.248690000000000105e-02,6.265869999999999773e-02,5.249319999999999681e-02,3.951690000000000064e-02,5.901870000000000033e-02,4.102639999999999759e-02,3.174400000000000138e-02,4.952000000000000152e-02,8.468879999999999811e-03,2.033429999999999960e-02
6.495610000000000273e-02,5.691140000000000088e-02,4.098750000000000310e-02,4.492859999999999909e-02,5.114250000000000046e-02,5.706479999999999886e-02,5.654139999999999860e-02,6.196870000000000156e-02,6.192690000000000000e-02,5.640579999999999899e-02,3.810879999999999823e-02,6.316090000000000593e-02,6.981829999999999981e-02,5.725630000000000303e-02,7.584019999999999651e-02,1.018919999999999965e-01,8.788980000000000403e-02,9.125579999999999803e-02,1.138890000000000041e-01,1.305729999999999946e-01,1.172850000000000004e-01,1.405140000000000000e-01,1.726239999999999997e-01,1.294659999999999977e-01,1.079679999999999945e-01,1.338020000000000043e-01,1.145879999999999954e-01,1.276529999999999887e-01,1.662909999999999944e-01,1.113350000000000034e-01,1.467310000000000003e-01,1.730099999999999971e-01,1.760140000000000038e-01,1.587349999999999872e-01,1.391370000000000107e-01,1.273239999999999927e-01,9.804359999999999464e-02,1.171299999999999980e-01,1.030770000000000020e-01,1.054689999999999933e-01,9.984650000000000469e-02,1.005059999999999981e-01,1.105450000000000044e-01,7.895109999999999628e-02,1.009980000000000044e-01,7.438190000000000079e-02,6.334979999999999778e-02,5.607879999999999809e-02,5.756060000000000343e-02,5.482700000000000073e-02,8.175140000000000184e-02,6.375329999999999886e-02,2.639949999999999936e-02,2.708110000000000031e-02,6.022580000000000294e-02,7.283019999999999772e-02,2.642939999999999873e-02,1.152639999999999915e-02,2.599459999999999965e-02,2.819589999999999944e-02,3.397309999999999913e-02,8.729660000000000197e-03,1.964959999999999971e-02,1.803549999999999945e-02
6.059040000000000259e-02,6.256910000000000249e-02,5.196739999999999693e-02,2.916399999999999895e-02,4.926660000000000067e-02,5.385430000000000078e-02,5.398429999999999895e-02,6.198639999999999706e-02,3.601739999999999803e-02,3.020360000000000059e-02,3.472039999999999849e-02,4.831830000000000153e-02,7.916170000000000151e-02,7.521010000000000195e-02,7.555040000000000366e-02,8.820279999999999787e-02,1.086020000000000041e-01,1.102299999999999947e-01,1.106729999999999936e-01,1.309079999999999966e-01,9.046339999999999937e-02,1.162569999999999992e-01,1.267379999999999896e-01,1.238080000000000014e-01,1.521250000000000102e-01,1.452700000000000102e-01,1.168199999999999933e-01,9.956470000000000597e-02,1.412410000000000054e-01,1.185729999999999978e-01,1.430990000000000040e-01,1.611930000000000029e-01,1.301839999999999942e-01,1.268990000000000118e-01,1.451919999999999877e-01,1.243029999999999968e-01,1.246069999999999955e-01,9.844999999999999585e-02,8.689330000000000664e-02,1.195589999999999986e-01,1.065549999999999969e-01,6.959360000000000546e-02,1.066509999999999958e-01,1.034270000000000050e-01,9.610730000000000661e-02,9.506520000000000248e-02,6.394550000000000234e-02,7.613129999999999897e-02,7.387720000000000398e-02,6.968560000000000032e-02,6.381549999999999723e-02,5.847770000000000051e-02,4.169099999999999889e-02,3.295580000000000037e-02,3.237609999999999794e-02,2.850530000000000078e-02,4.069360000000000338e-02,1.776880000000000126e-02,1.007880000000000061e-02,-9.364409999999999878e-04,2.642819999999999891e-02,1.979409999999999850e-02,2.802040000000000086e-02,-2.502800000000000229e-04
4.197420000000000317e-02,4.464680000000000037e-02,3.317189999999999722e-02,3.105799999999999880e-02,4.678750000000000270e-02,6.723179999999999434e-02,4.671619999999999939e-02,4.313140000000000029e-02,5.508140000000000258e-02,5.462809999999999888e-02,6.255389999999999562e-02,4.648479999999999973e-02,7.291980000000000683e-02,6.010700000000000071e-02,7.883669999999999567e-02,7.202050000000000118e-02,7.298839999999999495e-02,1.073179999999999967e-01,1.150840000000000057e-01,1.209100000000000036e-01,9.446720000000000117e-02,9.763270000000000282e-02,1.107350000000000001e-01,1.145189999999999958e-01,1.693399999999999905e-01,1.456340000000000134e-01,1.314249999999999863e-01,1.248940000000000050e-01,1.469810000000000005e-01,1.278809999999999947e-01,9.425690000000000457e-02,1.264480000000000048e-01,1.282860000000000111e-01,1.156459999999999988e-01,1.256750000000000089e-01,1.197040000000000048e-01,1.306080000000000019e-01,1.041600000000000026e-01,8.205669999999999631e-02,8.640340000000000520e-02,7.130150000000000376e-02,6.668250000000000566e-02,7.635659999999999670e-02,8.952079999999999760e-02,9.152150000000000563e-02,6.788329999999999365e-02,7.100180000000000380e-02,6.923849999999999449e-02,7.839200000000000335e-02,5.054100000000000259e-02,4.076020000000000337e-02,4.515290000000000276e-02,5.320199999999999929e-02,5.515090000000000270e-02,4.503370000000000289e-02,3.858700000000000324e-02,5.086299999999999849e-02,2.157140000000000099e-02,5.395300000000000096e-02,2.542449999999999918e-02,2.038759999999999878e-02,5.634970000000000256e-02,3.369380000000000291e-02,3.474909999999999805e-02
